date,value_usd
2016-07-01,29641748632419.31
2016-08-01,29674779674293.17
2016-09-01,29932876655863.59
2016-10-01,29475682810495.14
2016-11-01,28937152758336.17
2016-12-01,28545520188209.42
2017-01-01,28545520188209.42
2017-02-01,29518032972408.29
2017-03-01,30712696756788.86
2017-04-01,30968218624291.49
2017-05-01,31423899557573.12
2017-06-01,31610963950167.73
2017-07-01,32049954933166.05
2017-08-01,32834135734496.47
2017-09-01,32722670269904.16
2017-10-01,32902693703050.33
2017-11-01,33083201397511.07
2017-12-01,33895145541398.04
2018-01-01,33895145541398.04
2018-02-01,38119634606309.89
2018-03-01,38553828985596.89
2018-04-01,38672094028532.66
2018-05-01,38728500180306.65
2018-06-01,37918110548290.85
2018-07-01,37154473819864.59
2018-08-01,37278476612428.42
2018-09-01,37299989950156.50
2018-10-01,36799869821390.14
2018-11-01,37150298273405.77
2018-12-01,37832460474892.65
2019-01-01,37832460474892.65
2019-02-01,40892818830429.73
2019-03-01,40965304203335.96
2019-04-01,42112930923501.78
2019-05-01,41417664435146.12
2019-06-01,41999961643883.12
2019-07-01,42252071499411.78
2019-08-01,40818236573781.61
2019-09-01,41045395391480.34
2019-10-01,41782609108560.05
2019-11-01,42019784464718.12
2019-12-01,42615325717144.10
2020-01-01,42615325717144.10
2020-02-01,44022796184888.52
2020-03-01,42318731568047.72
2020-04-01,43177112276267.14
2020-05-01,43588533924241.83
2020-06-01,44960640351803.12
2020-07-01,46131666029543.60
2020-08-01,47689951794883.70
2020-09-01,48521868782764.37
2020-10-01,49431332916071.45
2020-11-01,50583052641176.64
2020-12-01,51228911885810.06
2021-01-01,51228911885810.06
2021-02-01,58369989806332.15
2021-03-01,55963960438029.97
2021-04-01,56842370615673.88
2021-05-01,57914780342188.14
2021-06-01,56828305248308.45
2021-07-01,56857214563636.41
2021-08-01,56811744558816.70
2021-09-01,56813548460879.57
2021-10-01,57050539201244.98
2021-11-01,57354745658152.93
2021-12-01,57194396668530.57
2022-01-01,57194396668530.57
2022-02-01,56577186548935.22
2022-03-01,55228531979739.14
2022-04-01,52814822701913.91
2022-05-01,52468587278674.74
2022-06-01,52866365899440.66
2022-07-01,53165251903288.12
2022-08-01,52590484136361.55
2022-09-01,51254233534596.05
2022-10-01,49973870544028.36
2022-11-01,51637257587764.95
2022-12-01,53462704018072.30
2023-01-01,53462704018072.30
2023-02-01,55344202641841.88
2023-03-01,55925530107249.59
2023-04-01,57763171295796.85
2023-05-01,57153388477267.45
2023-06-01,55594909987108.72
2023-07-01,56467209661449.89
2023-08-01,55619709733944.69
2023-09-01,55172122903267.68
2023-10-01,55102533916767.95
2023-11-01,56582637228558.88
2023-12-01,56852950013159.94
2024-01-01,56852950013159.94
2024-02-01,49955827707781.26
2024-03-01,50575520179065.40
2024-04-01,51541484962830.79
2024-05-01,52440194314644.40
2024-06-01,53166010844097.40
2024-07-01,53684306941549.01
2024-08-01,54806238812048.80
2024-09-01,55109707079971.29
2024-10-01,54837783208671.09
2024-11-01,54215000737274.18
2024-12-01,54196977792391.05
2025-01-01,54196977792391.05
2025-02-01,51992966497537.85
2025-03-01,52238084891519.20
2025-04-01,52576934943075.34
2025-05-01,53820764983847.47
2025-06-01,54222964040447.84
2025-07-01,53795358523954.66
2025-08-01,54327826549461.38
2025-09-01,54368807203208.45
2025-10-01,54569638306859.73
2025-11-01,54752948242799.95
2025-12-01,55369834443559.84
2026-01-01,55369834443559.84
2026-02-01,52363109421548.20
2026-03-01,52511602760728.51
2026-04-01,54822134841229.06
2026-05-01,57043349549823.07
2026-06-01,57446530657416.20
