date,value_usd
2008-07-01,83809114151.17
2008-08-01,84036092228.12
2008-09-01,84357301287.87
2008-10-01,85340300282.42
2008-11-01,86096860227.46
2008-12-01,87108198354.46
2009-01-01,103705013196.13
2009-02-01,103628262286.39
2009-03-01,103803238857.87
2009-04-01,103670770589.87
2009-05-01,103832167324.87
2009-06-01,103791086754.80
2009-07-01,102880934079.86
2009-08-01,102948266848.54
2009-09-01,102863657777.88
2009-10-01,102745127403.17
2009-11-01,102785520218.48
2009-12-01,102651433328.80
2010-01-01,125541786037.73
2010-02-01,125565771776.23
2010-03-01,125663454102.82
2010-04-01,125751273044.32
2010-05-01,125530718272.32
2010-06-01,125196134536.27
2010-07-01,125310807464.56
2010-08-01,125377596799.16
2010-09-01,125368025540.63
2010-10-01,124985622065.99
2010-11-01,123827276503.94
2010-12-01,123196941543.91
2011-01-01,145642637644.49
2011-02-01,145671203066.39
2011-03-01,145818833954.91
2011-04-01,145991987230.80
2011-05-01,145812686522.24
2011-06-01,145201380384.00
2011-07-01,144671918284.54
2011-08-01,144320936890.83
2011-09-01,144782245311.66
2011-10-01,145310273754.95
2011-11-01,146231698104.27
2011-12-01,146612067418.54
2012-01-01,162083962628.51
2012-02-01,161671593393.29
2012-03-01,162051816118.86
2012-04-01,161924516386.43
2012-05-01,163099894479.99
2012-06-01,163248594020.96
2012-07-01,163200756025.87
2012-08-01,162031257380.15
2012-09-01,161871425723.73
2012-10-01,161650644266.16
2012-11-01,161643348441.54
2012-12-01,161569244559.47
2013-01-01,196258539968.14
2013-02-01,196199709156.90
2013-03-01,196320258227.02
2013-04-01,196532804819.25
2013-05-01,196289109322.39
2013-06-01,195793552064.45
2013-07-01,194893063404.45
2013-08-01,194150300695.47
2013-09-01,194225515546.72
2013-10-01,193651689570.40
2013-11-01,193129620243.14
2013-12-01,192653367926.02
2014-01-01,209781289165.49
2014-02-01,210627040416.10
2014-03-01,211037813594.09
2014-04-01,210066525584.23
2014-05-01,210227635470.66
2014-06-01,210434339637.98
2014-07-01,209612273151.81
2014-08-01,209523312972.41
2014-09-01,209800385888.30
2014-10-01,211061694096.12
2014-11-01,211778053442.78
2014-12-01,211336030194.20
2015-01-01,288481133178.63
2015-02-01,288769559929.81
2015-03-01,288021149984.90
2015-04-01,289353338113.69
2015-05-01,291483605950.94
2015-06-01,291922466571.93
2015-07-01,290950934128.83
2015-08-01,290796975260.66
2015-09-01,290522568107.12
2015-10-01,291047546715.45
2015-11-01,290338032349.06
2015-12-01,291578378439.85
2016-01-01,399106716360.29
2016-02-01,399464506836.33
2016-03-01,400820996473.14
2016-04-01,399333488842.47
2016-05-01,399185010423.85
2016-06-01,399050056774.35
2016-07-01,399775961867.85
2016-08-01,400500544852.89
2016-09-01,400373658306.76
2016-10-01,400433568603.09
2016-11-01,399413026938.58
2016-12-01,397800538345.50
2017-01-01,536575781003.39
2017-02-01,536113276745.52
2017-03-01,535347812080.39
2017-04-01,533139783600.53
2017-05-01,530471697202.45
2017-06-01,530983829763.48
2017-07-01,531216329658.61
2017-08-01,531095439336.96
2017-09-01,530641547790.42
2017-10-01,529964990091.18
2017-11-01,529433815227.45
2017-12-01,528746829385.31
2018-01-01,579406594772.84
2018-02-01,580908312054.04
2018-03-01,580307689217.68
2018-04-01,583070843010.48
2018-05-01,581608800447.47
2018-06-01,581698361786.33
2018-07-01,584519427792.22
2018-08-01,583265169643.71
2018-09-01,582685055549.37
2018-10-01,584372937103.01
2018-11-01,586465365651.11
2018-12-01,586368583181.57
2019-01-01,661955027899.70
2019-02-01,661884384319.06
2019-03-01,662061500868.01
2019-04-01,659104461091.14
2019-05-01,659838285261.05
2019-06-01,659521698759.88
2019-07-01,660395090476.44
2019-08-01,660939164352.25
2019-09-01,660755793634.81
2019-10-01,660311230639.68
2019-11-01,661127448823.02
2019-12-01,663096742259.24
2020-01-01,864793465325.15
2020-02-01,867646822081.36
2020-03-01,872110402685.84
2020-04-01,878994968569.43
2020-05-01,872762932501.33
2020-06-01,867772842107.79
2020-07-01,864916263137.31
2020-08-01,861032511823.58
2020-09-01,860845305578.24
2020-10-01,859826285486.54
2020-11-01,858572843717.67
2020-12-01,861722871105.96
2021-01-01,860491181408.91
2021-02-01,860921938859.22
2021-03-01,861205958004.97
2021-04-01,862556553904.55
2021-05-01,862538909238.61
2021-06-01,862501101265.80
2021-07-01,865139145755.13
2021-08-01,864644121589.44
2021-09-01,864642856148.24
2021-10-01,863447129922.08
2021-11-01,864496085913.25
2021-12-01,866150917838.24
2022-01-01,869212139958.43
2022-02-01,867630276262.68
2022-03-01,866951079124.25
2022-04-01,866469564691.56
2022-05-01,867472481034.56
2022-06-01,867007009429.03
2022-07-01,868486257344.62
2022-08-01,869656587731.60
2022-09-01,869152142982.92
2022-10-01,869895571025.26
2022-11-01,866303234592.69
2022-12-01,866404803898.94
2023-01-01,865553505763.85
2023-02-01,864677024143.97
2023-03-01,865902229776.15
2023-04-01,866371791697.49
2023-05-01,868514304326.17
2023-06-01,869046207732.66
2023-07-01,868792306028.58
2023-08-01,868982401702.90
2023-09-01,867374519358.60
2023-10-01,866291809287.61
2023-11-01,865469846829.29
2023-12-01,868216063773.81
2024-01-01,869187885030.79
2024-02-01,870222912853.85
2024-03-01,872156618183.40
2024-04-01,872137361230.04
2024-05-01,873480626017.94
2024-06-01,875611187612.05
2024-07-01,877012622570.29
2024-08-01,877083893980.00
2024-09-01,877871112773.95
2024-10-01,878011301466.50
2024-11-01,879065207868.63
2024-12-01,882066897311.45
2025-01-01,880571095746.96
2025-02-01,878308676879.93
2025-03-01,876480336191.68
2025-04-01,877978847061.59
2025-05-01,877836071429.74
2025-06-01,879112039265.24
2025-07-01,878384021313.06
2025-08-01,878582826428.34
2025-09-01,877424834386.56
2025-10-01,878608819567.30
2025-11-01,878399611161.39
2025-12-01,879151068605.55
2026-01-01,878942945489.25
2026-02-01,879171885434.57
2026-03-01,880269835129.57
2026-04-01,880522830325.18
2026-05-01,880909077198.95
2026-06-01,880633716919.14
2026-07-01,880401534002.60
