date,open,high,low,close,volume
2015-12-09,2677.5900,2699.6400,2650.4500,2667.9100,45218189
2015-12-10,2665.2800,2729.2400,2663.3800,2695.5100,44264087
2015-12-11,2686.3100,2701.6900,2666.8900,2671.2900,37125527
2015-12-14,2642.8200,2709.2700,2622.4700,2709.2700,36203573
2015-12-15,2718.2500,2764.8000,2718.2500,2745.7000,38759386
2015-12-16,2760.2600,2789.2800,2749.8000,2763.1100,41793161
2015-12-17,2784.9700,2835.7000,2784.9700,2835.7000,55219141
2015-12-18,2836.9200,2850.6900,2801.6400,2830.2600,51447380
2015-12-21,2825.3200,2836.6100,2800.3500,2829.9200,42648419
2015-12-22,2836.9600,2849.3600,2811.6100,2839.8500,41580714
2015-12-23,2845.4300,2848.8300,2779.9300,2783.9400,46679619
2015-12-24,2775.9800,2801.5700,2735.9700,2795.7800,37179051
2015-12-25,2807.5100,2820.5300,2777.4600,2794.7300,35511227
2015-12-28,2809.5200,2823.7500,2735.4900,2735.4900,45076570
2015-12-29,2732.5500,2749.8200,2710.2000,2749.8200,35829363
2015-12-30,2758.2500,2781.8400,2749.2900,2779.5100,40757691
2015-12-31,2780.5400,2785.6600,2713.6900,2714.0500,39561308
2016-01-04,2706.2800,2710.3000,2490.4700,2491.2400,33478923
2016-01-05,2353.2300,2481.2000,2333.6100,2416.7300,49010301
2016-01-06,2433.3600,2472.1900,2388.6900,2468.3700,39804046
2016-01-07,2415.3300,2415.3300,2254.5000,2256.5200,10666577
2016-01-08,2297.5900,2318.1200,2142.3300,2248.9900,44776461
2016-01-11,2188.1900,2230.4200,2105.7700,2106.3600,39231227
2016-01-12,2117.2500,2179.0900,2087.2700,2147.5300,37443203
2016-01-13,2160.3200,2174.2300,2059.7800,2059.7800,34346863
2016-01-14,1991.2300,2179.3800,1989.8700,2175.0100,40865370
2016-01-15,2160.1700,2184.5600,2096.1900,2112.9000,41445822
2016-01-18,2074.8600,2206.8400,2074.8600,2174.9300,39874752
2016-01-19,2170.0900,2244.7900,2148.7200,2241.7000,45197926
2016-01-20,2222.6000,2249.3600,2190.5100,2204.6500,41821529
2016-01-21,2173.3200,2241.4700,2112.4000,2112.4000,41166482
2016-01-22,2140.2800,2161.2400,2078.1200,2149.5900,35037326
2016-01-25,2165.7300,2185.2100,2136.8800,2158.8200,30623683
2016-01-26,2132.2200,2135.5700,1990.5200,1994.0500,36762608
2016-01-27,1997.3200,2012.3000,1888.2500,1997.4700,39761382
2016-01-28,1969.3100,1990.9200,1900.8800,1906.4600,30546403
2016-01-29,1908.2600,2011.0600,1907.2900,1994.0700,34466855
2016-02-01,1989.2100,2011.6800,1956.9200,1992.7000,29892131
2016-02-02,1996.5900,2089.2100,1996.5900,2075.2900,34710248
2016-02-03,2049.3200,2105.3800,2034.6000,2090.5100,31768832
2016-02-04,2095.6200,2142.8700,2095.6200,2126.6400,35059442
2016-02-05,2127.3500,2141.5600,2096.9900,2096.9900,25785867
2016-02-15,2029.5600,2130.3600,2029.5600,2116.8400,24986598
2016-02-16,2128.0600,2208.5700,2128.0600,2201.9300,36587329
2016-02-17,2197.9300,2219.7800,2171.0000,2215.3400,41643401
2016-02-18,2230.8000,2239.9100,2188.1900,2190.9100,40537756
2016-02-19,2186.0200,2230.2200,2182.9600,2211.0100,36792704
2016-02-22,2235.1700,2245.5600,2216.1600,2245.5600,41953415
2016-02-23,2245.7500,2249.6900,2189.5300,2218.1200,39969755
2016-02-24,2212.5900,2230.0100,2154.2700,2203.7400,40601726
2016-02-25,2198.9300,2198.9300,2030.4200,2037.1400,44873664
2016-02-26,2045.5100,2057.8000,1980.1700,2014.9200,35814102
2016-02-29,2000.5700,2000.5700,1866.2500,1880.1500,33848300
2016-03-01,1881.3200,1952.4300,1841.2200,1934.9200,36084525
2016-03-02,1930.8400,2022.8600,1925.0200,2017.6000,42454356
2016-03-03,2014.1800,2063.5300,2006.7100,2007.0800,42006967
2016-03-04,1994.0600,2003.6900,1895.4000,1907.0400,39762792
2016-03-07,1935.0900,1995.9400,1935.0900,1953.3300,31730234
2016-03-08,1944.6500,2002.1900,1865.6500,2002.1900,41226252
2016-03-09,1962.2800,2015.7100,1947.0500,1970.8100,34193080
2016-03-10,1968.7700,1991.3600,1935.1200,1936.9700,28365881
2016-03-11,1911.3300,1948.6000,1903.9300,1934.8700,23173404
2016-03-14,1962.1100,2048.5000,1962.1100,2023.1300,40997665
2016-03-15,2016.8100,2034.7000,1995.4600,1996.9200,34452745
2016-03-16,2029.9200,2039.4900,1961.4200,1977.5400,33507355
2016-03-17,1986.1400,2089.1400,1986.1400,2087.2900,52208031
2016-03-18,2102.1900,2194.3600,2102.0800,2177.8700,63938097
2016-03-21,2214.9100,2234.3500,2191.6600,2227.0300,63845763
2016-03-22,2201.1900,2248.1900,2189.9400,2221.7000,52501084
2016-03-23,2214.8700,2259.1100,2205.0700,2259.1100,49852201
2016-03-24,2234.2200,2277.9200,2217.8400,2219.7700,54767836
2016-03-25,2209.2600,2232.0700,2183.6000,2216.0900,41598980
2016-03-28,2233.1300,2259.1300,2192.3500,2199.6900,45630748
2016-03-29,2190.8800,2194.8900,2130.8500,2152.5500,39628257
2016-03-30,2172.7400,2248.7800,2172.7400,2248.7800,46542618
2016-03-31,2256.4300,2271.9700,2232.3000,2238.2900,50514156
2016-04-01,2223.3800,2227.0000,2171.3400,2205.3700,40715938
2016-04-05,2207.4600,2285.2000,2205.4400,2279.5200,49811538
2016-04-06,2274.7700,2305.4100,2271.5000,2297.0400,53433254
2016-04-07,2310.9200,2316.6300,2248.6800,2248.6800,53930102
2016-04-08,2230.9500,2239.8100,2194.2400,2229.9300,45924690
